"","site","year","tree","growth12","cones","growth5","slope","aspect","dbh","crown.class","height","crown.fullness","BA5","BA10","BA20","Leadershoots","conematur","coneinit","resinarea2","totalresinarea","meanductsize","wue","wuecentered","cwd","FDSI"
"269","BH",2010,"115",1.44,0,1.191,6.4,109,18.1,"dom",5.6,7,75,80,40,36,0,21.6,0.113910421425027,0.157,0.0261666666666667,17.9788194729497,0.14801579535273,2.33359731247348,1.22301724005587
"270","BH",2010,"120",0.419,0,0.431,1.2,117,31.7,"dom",7.7,5,75,70,100,76,0,136.8,0.148942241274085,0.187,0.0267142857142857,18.3341203523108,0.503316674713812,2.33359731247348,1.22301724005587
"271","BH",2010,"121",0.456,0,0.518,3.8,141,18.8,"dom",4.5,7,45,80,100,59,0,0,0.0342888011684377,0.055,0.0275,17.4358974358974,-0.394906241699506,2.33359731247348,1.22301724005587
"272","BH",2010,"119",0.833,0,0.909,0.2,143,34.6,"co",7.7,9,60,70,80,101,0,60.6,0,0,0,17.8117048346056,-0.0190988429913439,2.33359731247348,1.22301724005587
"273","BH",2010,"116",1.44,0,0.394,5.6,169,20.6,"co",5.6,5.5,60,60,40,42,0,0,0.0123809316517354,0.015,0.015,18.3968462549277,0.566042577330787,2.33359731247348,1.22301724005587
"274","BH",2010,"118",0.279,0,0.335,4.4,350,18.9,"non",4.2,6,105,130,120,30,0,18,0,0,0,18.0415016112149,0.210697933617933,2.33359731247348,1.22301724005587
"275","BH",2010,"114",0.39,0,0.262,6,142,46.5,"dom",8.6,7,55,110,100,153,0,0,0.176608197075859,0.187,0.0374,16.3622019814965,-1.46860169610047,2.33359731247348,1.22301724005587
"276","BH",2011,"122",0.597,0,0.657,4.2,164,29.4,"dom",6.9,7.5,60,80,100,86,0,34.4,0.0817068404812687,0.106,0.0265,17.4776401083121,-0.35316356928481,2.33359731247348,0.83962314621481
"277","BH",2011,"121",0.701,0,0.99,3.8,141,18.8,"dom",4.5,7,45,80,100,59,0,0,0.254440868178059,0.41,0.041,17.4358974358974,-0.394906241699506,2.33359731247348,0.83962314621481
"278","BH",2011,"119",0.8,0.6,0.553,0.2,143,34.6,"co",7.7,9,60,70,80,101,60.6,0,0.122327731191734,0.094,0.047,17.8117048346056,-0.0190988429913439,2.33359731247348,0.83962314621481
"279","BH",2011,"115",1.279,0.6,1.347,6.4,109,18.1,"dom",5.6,7,75,80,40,36,21.6,0,0.133693792711479,0.179,0.0198888888888889,17.9788194729497,0.14801579535273,2.33359731247348,0.83962314621481
"280","BH",2011,"118",0.367,0.6,0.322,4.4,350,18.9,"non",4.2,6,105,130,120,30,18,24,0.0261910178278517,0.035,0.0175,18.0415016112149,0.210697933617933,2.33359731247348,0.83962314621481
"281","BH",2011,"116",1.279,0,0.44,5.6,169,20.6,"co",5.6,5.5,60,60,40,42,0,105,0.07912983898019,0.095,0.02375,18.3968462549277,0.566042577330787,2.33359731247348,0.83962314621481
"282","BH",2011,"114",0.259,0,0.314,6,142,46.5,"dom",8.6,7,55,110,100,153,0,382.5,0.152343211924004,0.167,0.04175,16.3622019814965,-1.46860169610047,2.33359731247348,0.83962314621481
"283","BH",2011,"120",0.392,1.8,0.487,1.2,117,31.7,"dom",7.7,5,75,70,100,76,136.8,30.4,0.0722733636573836,0.091,0.0303333333333333,18.3341203523108,0.503316674713812,2.33359731247348,0.83962314621481
"284","BH",2011,"113",0.74,2,0.759,3.3,135,24.2,"co",6.7,6,50,50,60,53,106,8.833333351,0.120656612694102,0.163,0.0232857142857143,18.1773393958678,0.346535718270818,2.33359731247348,0.83962314621481
"285","BH",2012,"121",0.827,0,0.934,3.8,141,18.8,"dom",4.5,7,45,80,100,59,0,0,0.15559783787739,0.23,0.0383333333333333,17.4358974358974,-0.394906241699506,2.33359731247348,0.599324993889327
"286","BH",2012,"114",0.25,2.5,0.226,6,142,46.5,"dom",8.6,7,55,110,100,153,382.5,0,0.0480054465912915,0.054,0.027,16.3622019814965,-1.46860169610047,2.33359731247348,0.599324993889327
"287","BH",2012,"118",0.196,0.8,0.202,4.4,350,18.9,"non",4.2,6,105,130,120,30,24,0,0.112796363109198,0.145,0.0241666666666667,18.0415016112149,0.210697933617933,2.33359731247348,0.599324993889327
"288","BH",2012,"122",0.323,0.4,0.31,4.2,164,29.4,"dom",6.9,7.5,60,80,100,86,34.4,34.4,0,0,0,17.4776401083121,-0.35316356928481,2.33359731247348,0.599324993889327
"289","BH",2012,"113",0.468,0.166666667,0.294,3.3,135,24.2,"co",6.7,6,50,50,60,53,8.833333351,53,0.0852479188251771,0.103,0.0343333333333333,18.1773393958678,0.346535718270818,2.33359731247348,0.599324993889327
"290","BH",2012,"116",0.823,2.5,0.262,5.6,169,20.6,"co",5.6,5.5,60,60,40,42,105,0,0.05471937213429,0.063,0.021,18.3968462549277,0.566042577330787,2.33359731247348,0.599324993889327
"291","BH",2012,"119",0.75,0,0.328,0.2,143,34.6,"co",7.7,9,60,70,80,101,0,0,0.127976145526969,0.146,0.0486666666666667,17.8117048346056,-0.0190988429913439,2.33359731247348,0.599324993889327
"292","BH",2012,"115",0.823,0,0.634,6.4,109,18.1,"dom",5.6,7,75,80,40,36,0,0,0.103060078788799,0.147,0.021,17.9788194729497,0.14801579535273,2.33359731247348,0.599324993889327
"293","BH",2012,"120",0.319,0.4,0.294,1.2,117,31.7,"dom",7.7,5,75,70,100,76,30.4,45.6,0.0489620470615699,0.064,0.032,18.3341203523108,0.503316674713812,2.33359731247348,0.599324993889327
"294","BH",2013,"114",0.232,0,0.18,6,142,46.5,"dom",8.6,7,55,110,100,153,0,497.25,0.0761799307958477,0.086,0.043,16.3622019814965,-1.46860169610047,2.33359731247348,0.583060565943484
"295","BH",2013,"118",0.282,0,0.327,4.4,350,18.9,"non",4.2,6,105,130,120,30,0,12,0.0198110428825567,0.026,0.026,18.0415016112149,0.210697933617933,2.33359731247348,0.583060565943484
"296","BH",2013,"122",0.485,0.4,0.573,4.2,164,29.4,"dom",6.9,7.5,60,80,100,86,34.4,51.6,0.0562299160940635,0.049,0.0245,17.4776401083121,-0.35316356928481,2.33359731247348,0.583060565943484
"297","BH",2013,"119",0.601,0,0.431,0.2,143,34.6,"co",7.7,9,60,70,80,101,0,60.6,0.0751690521673141,0.093,0.031,17.8117048346056,-0.0190988429913439,2.33359731247348,0.583060565943484
"298","BH",2013,"113",0.663,1,0.494,3.3,135,24.2,"co",6.7,6,50,50,60,53,53,141.333333351,0.0882261129969423,0.125,0.03125,18.1773393958678,0.346535718270818,2.33359731247348,0.583060565943484
"299","BH",2013,"120",0.447,0.6,0.435,1.2,117,31.7,"dom",7.7,5,75,70,100,76,45.6,136.8,0,0,0,18.3341203523108,0.503316674713812,2.33359731247348,0.583060565943484
"300","BH",2013,"121",0.726,0,0.894,3.8,141,18.8,"dom",4.5,7,45,80,100,59,0,11.8,0.0900886267707256,0.134,0.0335,17.4358974358974,-0.394906241699506,2.33359731247348,0.583060565943484
"301","BH",2013,"115",0.931,0,0.983,6.4,109,18.1,"dom",5.6,7,75,80,40,36,0,36,0.0684477683833576,0.095,0.019,17.9788194729497,0.14801579535273,2.33359731247348,0.583060565943484
"302","BH",2013,"116",0.931,0,0.527,5.6,169,20.6,"co",5.6,5.5,60,60,40,42,0,70.000000014,0.0592541622726531,0.07,0.0233333333333333,18.3968462549277,0.566042577330787,2.33359731247348,0.583060565943484
"303","BH",2014,"122",0.353,0.6,0.311,4.2,164,29.4,"dom",6.9,7.5,60,80,100,86,51.6,0,0.0139945607807099,0.012,0.012,17.4776401083121,-0.35316356928481,2.33359731247348,1.38935847219039
"304","BH",2014,"113",0.337,2.666666667,0.389,3.3,135,24.2,"co",6.7,6,50,50,60,53,141.333333351,70.666666649,0,0,0,18.1773393958678,0.346535718270818,2.33359731247348,1.38935847219039
"305","BH",2014,"121",0.567,0.2,0.574,3.8,141,18.8,"dom",4.5,7,45,80,100,59,11.8,0,0.0758067881256112,0.112,0.0373333333333333,17.4358974358974,-0.394906241699506,2.33359731247348,1.38935847219039
"306","BH",2014,"119",0.536,0.6,0.483,0.2,143,34.6,"co",7.7,9,60,70,80,101,60.6,0,0.0230565775475048,0.028,0.028,17.8117048346056,-0.0190988429913439,2.33359731247348,1.38935847219039
"307","BH",2014,"115",0.669,1,0.549,6.4,109,18.1,"dom",5.6,7,75,80,40,36,36,43.2,0.104301930296091,0.148,0.0185,17.9788194729497,0.14801579535273,2.33359731247348,1.38935847219039
"308","BH",2014,"118",0.182,0.4,0.22,4.4,350,18.9,"non",4.2,6,105,130,120,30,12,24,0,0,0,18.0415016112149,0.210697933617933,2.33359731247348,1.38935847219039
"309","BH",2014,"114",0.246,3.25,0.254,6,142,46.5,"dom",8.6,7,55,110,100,153,497.25,382.5,0.0248308630862363,0.025,0.025,16.3622019814965,-1.46860169610047,2.33359731247348,1.38935847219039
"310","BH",2014,"116",0.669,1.666666667,0.279,5.6,169,20.6,"co",5.6,5.5,60,60,40,42,70.000000014,63,0.081683162567166,0.096,0.024,18.3968462549277,0.566042577330787,2.33359731247348,1.38935847219039
"311","BH",2014,"120",0.271,1.8,0.198,1.2,117,31.7,"dom",7.7,5,75,70,100,76,136.8,136.8,0.113075438567378,0.145,0.029,18.3341203523108,0.503316674713812,2.33359731247348,1.38935847219039
"312","BH",2015,"122",0.663,0,0.595,4.2,164,29.4,"dom",6.9,7.5,60,80,100,86,0,0,0.173424708073733,0.228,0.019,17.4776401083121,-0.35316356928481,2.33359731247348,1.49380348438068
"313","BH",2015,"121",1.098,0,0.897,3.8,141,18.8,"dom",4.5,7,45,80,100,59,0,0,0.0961053602315345,0.077,0.0385,17.4358974358974,-0.394906241699506,2.33359731247348,1.49380348438068
"314","BH",2015,"119",0.881,0,0.809,0.2,143,34.6,"co",7.7,9,60,70,80,101,0,0,0.252523848368691,0.307,0.0307,17.8117048346056,-0.0190988429913439,2.33359731247348,1.49380348438068
"315","BH",2015,"114",0.562,2.5,0.856,6,142,46.5,"dom",8.6,7,55,110,100,153,382.5,38.25,0.0779472690622157,0.084,0.028,16.3622019814965,-1.46860169610047,2.33359731247348,1.49380348438068
"316","BH",2015,"117",0.221,0.4,0.221,2.8,340,27.5,"dom",5.5,5,80,100,120,76,30.4,0,0.384361623893655,0.209,0.0232222222222222,18.1877899577124,0.356986280115418,2.33359731247348,1.49380348438068
"317","BH",2015,"115",1.257,1.2,1.259,6.4,109,18.1,"dom",5.6,7,75,80,40,36,43.2,0,0.0935893142282406,0.133,0.0221666666666667,17.9788194729497,0.14801579535273,2.33359731247348,1.49380348438068
"318","BH",2015,"113",0.611,1.333333333,0.508,3.3,135,24.2,"co",6.7,6,50,50,60,53,70.666666649,97.166666649,0.0795649832779465,0.127,0.03175,18.1773393958678,0.346535718270818,2.33359731247348,1.49380348438068
"319","BH",2015,"118",0.519,0.8,0.503,4.4,350,18.9,"non",4.2,6,105,130,120,30,24,0,0.0644115745022918,0.081,0.027,18.0415016112149,0.210697933617933,2.33359731247348,1.49380348438068
"320","BH",2015,"116",1.257,1.5,0.681,5.6,169,20.6,"co",5.6,5.5,60,60,40,42,63,34.999999986,0.0314967571332565,0.036,0.018,18.3968462549277,0.566042577330787,2.33359731247348,1.49380348438068
"321","BH",2015,"120",0.532,1.8,0.62,1.2,117,31.7,"dom",7.7,5,75,70,100,76,136.8,60.8,0.148993160096503,0.188,0.0268571428571429,18.3341203523108,0.503316674713812,2.33359731247348,1.49380348438068
"322","BH",2016,"119",0.456,0,0.488,0.2,143,34.6,"co",7.7,9,60,70,80,101,0,40.4,0.0392047240058897,0.048,0.024,17.8117048346056,-0.0190988429913439,2.33359731247348,1.13657509446684
"323","BH",2016,"114",0.312,0.25,0.341,6,142,46.5,"dom",8.6,7,55,110,100,153,38.25,153,0.0395169221519508,0.044,0.044,16.3622019814965,-1.46860169610047,2.33359731247348,1.13657509446684
"324","BH",2016,"122",0.497,0,0.567,4.2,164,29.4,"dom",6.9,7.5,60,80,100,86,0,0,0.0888856954191556,0.117,0.0167142857142857,17.4776401083121,-0.35316356928481,2.33359731247348,1.13657509446684
"325","BH",2016,"117",0.092,0,0.092,2.8,340,27.5,"dom",5.5,5,80,100,120,76,0,45.6,0.0745494997029668,0.04,0.0133333333333333,18.1877899577124,0.356986280115418,2.33359731247348,1.13657509446684
"326","BH",2016,"115",0.874,0,0.793,6.4,109,18.1,"dom",5.6,7,75,80,40,36,0,0,0.15617450804126,0.203,0.0184545454545455,17.9788194729497,0.14801579535273,2.33359731247348,1.13657509446684
"327","BH",2016,"120",0.245,0.8,0.225,1.2,117,31.7,"dom",7.7,5,75,70,100,76,60.8,0,0,0,0,18.3341203523108,0.503316674713812,2.33359731247348,1.13657509446684
"328","BH",2016,"113",0.297,1.833333333,0.419,3.3,135,24.2,"co",6.7,6,50,50,60,53,97.166666649,35.333333351,0.0446085207614747,0.069,0.01725,18.1773393958678,0.346535718270818,2.33359731247348,1.13657509446684
"329","BH",2016,"116",0.874,0.833333333,0.284,5.6,169,20.6,"co",5.6,5.5,60,60,40,42,34.999999986,21,0.122824559302069,0.153,0.0255,18.3968462549277,0.566042577330787,2.33359731247348,1.13657509446684
"330","BH",2016,"118",0.206,0,0.173,4.4,350,18.9,"non",4.2,6,105,130,120,30,0,0,0.0628211652553216,0.079,0.01975,18.0415016112149,0.210697933617933,2.33359731247348,1.13657509446684
"331","BH",2016,"121",0.542,0,0.499,3.8,141,18.8,"dom",4.5,7,45,80,100,59,0,0,0.0428197232535042,0.062,0.031,17.4358974358974,-0.394906241699506,2.33359731247348,1.13657509446684
"332","BH",2017,"113",0.54,0.666666667,0.543,3.3,135,24.2,"co",6.7,6,50,50,60,53,35.333333351,17.666666649,0.0430168596476763,0.069,0.01725,18.1773393958678,0.346535718270818,2.33359731247348,1.25386998205873
"333","BH",2017,"119",1.154,0.4,0.875,0.2,143,34.6,"co",7.7,9,60,70,80,101,40.4,0,0.100588551032558,0.122,0.0305,17.8117048346056,-0.0190988429913439,2.33359731247348,1.25386998205873
"334","BH",2017,"114",0.558,1,0.571,6,142,46.5,"dom",8.6,7,55,110,100,153,153,0,0.0207548017880785,0.023,0.023,16.3622019814965,-1.46860169610047,2.33359731247348,1.25386998205873
"335","BH",2017,"117",0.388,0.6,0.388,2.8,340,27.5,"dom",5.5,5,80,100,120,76,45.6,0,0.115439681507071,0.121,0.0201666666666667,18.1877899577124,0.356986280115418,2.33359731247348,1.25386998205873
"336","BH",2017,"115",1.019,0,1.06,6.4,109,18.1,"dom",5.6,7,75,80,40,36,0,0,0.0883928793213368,0.118,0.0236,17.9788194729497,0.14801579535273,2.33359731247348,1.25386998205873
"337","BH",2017,"120",0.491,0,0.469,1.2,117,31.7,"dom",7.7,5,75,70,100,76,0,76,0.101201696273395,0.137,0.0228333333333333,18.3341203523108,0.503316674713812,2.33359731247348,1.25386998205873
"338","BH",2017,"116",1.019,0.5,0.619,5.6,169,20.6,"co",5.6,5.5,60,60,40,42,21,0,0.101388411307781,0.127,0.0423333333333333,18.3968462549277,0.566042577330787,2.33359731247348,1.25386998205873
"339","BH",2017,"118",0.405,0,0.367,4.4,350,18.9,"non",4.2,6,105,130,120,30,0,0,0.0822806545371215,0.102,0.0255,18.0415016112149,0.210697933617933,2.33359731247348,1.25386998205873
"340","BH",2017,"122",0.947,0,0.855,4.2,164,29.4,"dom",6.9,7.5,60,80,100,86,0,0,0.188478264863665,0.25,0.025,17.4776401083121,-0.35316356928481,2.33359731247348,1.25386998205873
"341","BH",2017,"121",0.745,0,0.498,3.8,141,18.8,"dom",4.5,7,45,80,100,59,0,0,0.0274382983607906,0.041,0.041,17.4358974358974,-0.394906241699506,2.33359731247348,1.25386998205873
"342","BH",2018,"114",0.483,0,0.378,6,142,46.5,"dom",8.6,7,55,110,100,153,0,535.5,0.123497108297048,0.136,0.034,16.3622019814965,-1.46860169610047,2.33359731247348,0.885465479450837
"343","BH",2018,"113",0.364,0.333333333,0.583,3.3,135,24.2,"co",6.7,6,50,50,60,53,17.666666649,247.333333351,0.113138553325067,0.19,0.0211111111111111,18.1773393958678,0.346535718270818,2.33359731247348,0.885465479450837
"344","BH",2018,"118",0.418,0,0.389,4.4,350,18.9,"non",4.2,6,105,130,120,30,0,0,0.0143943338000486,0.016,0.016,18.0415016112149,0.210697933617933,2.33359731247348,0.885465479450837
"345","BH",2018,"115",1.002,0,1.032,6.4,109,18.1,"dom",5.6,7,75,80,40,36,0,0,0.196704551587912,0.262,0.0201538461538462,17.9788194729497,0.14801579535273,2.33359731247348,0.885465479450837
"346","BH",2018,"122",0.869,0,0.862,4.2,164,29.4,"dom",6.9,7.5,60,80,100,86,0,103.2,0.083975056203388,0.109,0.0218,17.4776401083121,-0.35316356928481,2.33359731247348,0.885465479450837
"347","BH",2018,"121",0.366,0,0.371,3.8,141,18.8,"dom",4.5,7,45,80,100,59,0,59,0.0920178115905013,0.13,0.0325,17.4358974358974,-0.394906241699506,2.33359731247348,0.885465479450837
"348","BH",2018,"117",0.25,0,0.25,2.8,340,27.5,"dom",5.5,5,80,100,120,76,0,136.8,0.172263667452763,0.121,0.0242,18.1877899577124,0.356986280115418,2.33359731247348,0.885465479450837
"349","BH",2018,"116",1.002,0,0.568,5.6,169,20.6,"co",5.6,5.5,60,60,40,42,0,139.999999986,0.0223238694780363,0.026,0.026,18.3968462549277,0.566042577330787,2.33359731247348,0.885465479450837
"350","BH",2018,"119",0.486,0,0.641,0.2,143,34.6,"co",7.7,9,60,70,80,101,0,60.6,0.14983902888263,0.189,0.0315,17.8117048346056,-0.0190988429913439,2.33359731247348,0.885465479450837
"351","BH",2018,"120",0.411,1,0.365,1.2,117,31.7,"dom",7.7,5,75,70,100,76,76,212.8,0.0376192650976727,0.052,0.026,18.3341203523108,0.503316674713812,2.33359731247348,0.885465479450837
"352","BH",2019,"122",0.808,1.2,0.704,4.2,164,29.4,"dom",6.9,7.5,60,80,100,86,103.2,0,0.19372249676537,0.253,0.0253,17.4776401083121,-0.35316356928481,2.33359731247348,1.27248406352784
"353","BH",2019,"113",0.365,4.666666667,0.44,3.3,135,24.2,"co",6.7,6,50,50,60,53,247.333333351,0,0.0297457896817758,0.051,0.01275,18.1773393958678,0.346535718270818,2.33359731247348,1.27248406352784
"354","BH",2019,"115",0.849,0,0.836,6.4,109,18.1,"dom",5.6,7,75,80,40,36,0,0,0.0986921318684789,0.137,0.0195714285714286,17.9788194729497,0.14801579535273,2.33359731247348,1.27248406352784
"355","BH",2019,"114",0.24,3.5,0.348,6,142,46.5,"dom",8.6,7,55,110,100,153,535.5,0,0.0721099064168794,0.084,0.042,16.3622019814965,-1.46860169610047,2.33359731247348,1.27248406352784
"356","BH",2019,"121",0.475,1,0.375,3.8,141,18.8,"dom",4.5,7,45,80,100,59,59,0,0.115291404892163,0.17,0.034,17.4358974358974,-0.394906241699506,2.33359731247348,1.27248406352784
"357","BH",2019,"117",0.125,1.8,0.125,2.8,340,27.5,"dom",5.5,5,80,100,120,76,136.8,0,0.0161545359917748,0.019,0.0095,18.1877899577124,0.356986280115418,2.33359731247348,1.27248406352784
"358","BH",2019,"118",0.296,0,0.203,4.4,350,18.9,"non",4.2,6,105,130,120,30,0,0,0.0721406922711956,0.076,0.0152,18.0415016112149,0.210697933617933,2.33359731247348,1.27248406352784
"359","BH",2019,"119",0.5,0.6,0.512,0.2,143,34.6,"co",7.7,9,60,70,80,101,60.6,0,0.123993014033352,0.161,0.04025,17.8117048346056,-0.0190988429913439,2.33359731247348,1.27248406352784
"360","BH",2019,"120",0.241,2.8,0.324,1.2,117,31.7,"dom",7.7,5,75,70,100,76,212.8,0,0,0,0,18.3341203523108,0.503316674713812,2.33359731247348,1.27248406352784
"361","BH",2019,"116",0.849,3.333333333,0.38,5.6,169,20.6,"co",5.6,5.5,60,60,40,42,139.999999986,0,0,0,0,18.3968462549277,0.566042577330787,2.33359731247348,1.27248406352784
"362","BH",2020,"115",0.816,0,0.801,6.4,109,18.1,"dom",5.6,7,75,80,40,36,0,NA,0.0538699744156988,0.078,0.0195,17.9788194729497,0.14801579535273,2.33359731247348,1.06535797967133
"363","BH",2020,"121",0.781,0,0.485,3.8,141,18.8,"dom",4.5,7,45,80,100,59,0,NA,0.23947809081092,0.353,0.0392222222222222,17.4358974358974,-0.394906241699506,2.33359731247348,1.06535797967133
"364","BH",2020,"120",0.361,0,0.362,1.2,117,31.7,"dom",7.7,5,75,70,100,76,0,NA,0.139542083930203,0.192,0.0274285714285714,18.3341203523108,0.503316674713812,2.33359731247348,1.06535797967133
"365","BH",2020,"119",0.512,0,0.516,0.2,143,34.6,"co",7.7,9,60,70,80,101,0,NA,0.0247313126434006,0.032,0.032,17.8117048346056,-0.0190988429913439,2.33359731247348,1.06535797967133
"366","BH",2020,"122",0.679,0,0.57,4.2,164,29.4,"dom",6.9,7.5,60,80,100,86,0,NA,0.0931285119622713,0.119,0.0238,17.4776401083121,-0.35316356928481,2.33359731247348,1.06535797967133
"367","BH",2020,"116",0.816,0,0.337,5.6,169,20.6,"co",5.6,5.5,60,60,40,42,0,NA,0,0,0,18.3968462549277,0.566042577330787,2.33359731247348,1.06535797967133
"368","BH",2020,"113",0.297,0,0.367,3.3,135,24.2,"co",6.7,6,50,50,60,53,0,NA,0.00910943805021041,0.016,0.016,18.1773393958678,0.346535718270818,2.33359731247348,1.06535797967133
"369","BH",2020,"114",0.417,0,0.375,6,142,46.5,"dom",8.6,7,55,110,100,153,0,NA,0.0576623720500795,0.07,0.0233333333333333,16.3622019814965,-1.46860169610047,2.33359731247348,1.06535797967133
"370","BH",2020,"117",0.158,0,0.158,2.8,340,27.5,"dom",5.5,5,80,100,120,76,0,NA,0.035286532925072,0.043,0.0143333333333333,18.1877899577124,0.356986280115418,2.33359731247348,1.06535797967133
"371","BH",2020,"118",0.249,0,0.316,4.4,350,18.9,"non",4.2,6,105,130,120,30,0,NA,0.0195658979442763,0.021,0.021,18.0415016112149,0.210697933617933,2.33359731247348,1.06535797967133
"372","FC",2004,"172",2.21,0.25,1.719,1.6,122,34,"co",14.3,5,55,40,20,62,15.5,0,0.20400391528066,0.261,0.032625,17.7699347478147,0.222392305353164,136.384170404194,-0.486799789014352
"373","FC",2005,"172",2.045,0,1.954,1.6,122,34,"co",14.3,5,55,40,20,62,0,93,0.327492597060812,0.423,0.0264375,17.7699347478147,0.222392305353164,136.384170404194,0.112809236513046
"374","FC",2006,"169",1.818,1,1.611,0.8,179,38.8,"dom",11.7,8,15,20,0,113,113,0,0.387294234999165,0.175,0.0291666666666667,18.1146405295838,0.567098087122321,136.384170404194,-0.852264771396688
"375","FC",2006,"172",0.535,1.5,0.552,1.6,122,34,"co",14.3,5,55,40,20,62,93,0,0.0735636985248193,0.094,0.0235,17.7699347478147,0.222392305353164,136.384170404194,-0.852264771396688
"376","FC",2006,"176",2.602,0.2,2.025,0.2,121,45.4,"dom",13,8,25,30,40,146,29.2,29.2,0.345059592464437,0.359,0.0512857142857143,17.644645055396,0.0971026129344743,136.384170404194,-0.852264771396688
"377","FC",2007,"173",2.569,0,2.569,3.4,142,33,"dom",11.1,7,15,30,0,86,0,0,0.239522439183114,0.294,0.0196,17.3419889446102,-0.205553497851263,136.384170404194,0.573331743617971
"378","FC",2007,"177",0.946,0.6,1.346,2.6,132,28,"co",11,7.5,30,10,20,50,30,0,0.417739979751909,0.411,0.0216315789473684,16.9769539899943,-0.570588452467245,136.384170404194,0.573331743617971
"379","FC",2007,"176",4.096,0.2,3.187,0.2,121,45.4,"dom",13,8,25,30,40,146,29.2,58.4,0.65773717555158,0.702,0.0334285714285714,17.644645055396,0.0971026129344743,136.384170404194,0.573331743617971
"380","FC",2007,"172",1.829,0,1.556,1.6,122,34,"co",14.3,5,55,40,20,62,0,24.8,0.315480137538523,0.385,0.0256666666666667,17.7699347478147,0.222392305353164,136.384170404194,0.573331743617971
"381","FC",2007,"175",4.551,0,4.024,3.1,353,56.3,"dom",15.3,8,5,10,0,151,0,0,0.566827572743879,0.821,0.035695652173913,17.8430346497573,0.295492207295837,136.384170404194,0.573331743617971
"382","FC",2007,"169",3.575,0,2.579,0.8,179,38.8,"dom",11.7,8,15,20,0,113,0,0,0.583637399075657,0.708,0.0416470588235294,18.1146405295838,0.567098087122321,136.384170404194,0.573331743617971
"383","FC",2008,"176",3.16,0.4,1.534,0.2,121,45.4,"dom",13,8,25,30,40,146,58.4,0,0.430578985708672,0.46,0.0383333333333333,17.644645055396,0.0971026129344743,136.384170404194,-0.414358659525551
"384","FC",2008,"177",1.088,0,1.257,2.6,132,28,"co",11,7.5,30,10,20,50,0,0,0.146645617221566,0.161,0.0161,16.9769539899943,-0.570588452467245,136.384170404194,-0.414358659525551
"385","FC",2008,"173",2.925,0,2.925,3.4,142,33,"dom",11.1,7,15,30,0,86,0,0,0.302965082514786,0.371,0.0218235294117647,17.3419889446102,-0.205553497851263,136.384170404194,-0.414358659525551
"386","FC",2008,"175",4.471,0,3.513,3.1,353,56.3,"dom",15.3,8,5,10,0,151,0,0,0.458597171918368,0.679,0.03395,17.8430346497573,0.295492207295837,136.384170404194,-0.414358659525551
"387","FC",2008,"172",1.804,0.4,1.798,1.6,122,34,"co",14.3,5,55,40,20,62,24.8,62,0.34097624795349,0.418,0.0418,17.7699347478147,0.222392305353164,136.384170404194,-0.414358659525551
"388","FC",2008,"169",2.211,0,3.013,0.8,179,38.8,"dom",11.7,8,15,20,0,113,0,0,0.396281583082209,0.46,0.0383333333333333,18.1146405295838,0.567098087122321,136.384170404194,-0.414358659525551
"389","FC",2009,"176",3.561,0,0.815,0.2,121,45.4,"dom",13,8,25,30,40,146,0,29.2,0.491121526518494,0.526,0.0478181818181818,17.644645055396,0.0971026129344743,136.384170404194,-0.0683266544322485
"390","FC",2009,"175",5.141,0,5.724,3.1,353,56.3,"dom",15.3,8,5,10,0,151,0,60.4,0.82524922526603,1.056,0.0391111111111111,17.8430346497573,0.295492207295837,136.384170404194,-0.0683266544322485
"391","FC",2009,"169",3.187,0,2.808,0.8,179,38.8,"dom",11.7,8,15,20,0,113,0,22.6,0.360358553758001,0.432,0.054,18.1146405295838,0.567098087122321,136.384170404194,-0.0683266544322485
"392","FC",2009,"177",1.588,0,1.988,2.6,132,28,"co",11,7.5,30,10,20,50,0,0,0.224443615499358,0.255,0.02125,16.9769539899943,-0.570588452467245,136.384170404194,-0.0683266544322485
"393","FC",2009,"173",2.765,0,2.765,3.4,142,33,"dom",11.1,7,15,30,0,86,0,0,0.241541847642103,0.292,0.0265454545454545,17.3419889446102,-0.205553497851263,136.384170404194,-0.0683266544322485
"394","FC",2009,"172",2.363,1,2.057,1.6,122,34,"co",14.3,5,55,40,20,62,62,62,0.333386847246676,0.407,0.0339166666666667,17.7699347478147,0.222392305353164,136.384170404194,-0.0683266544322485
"395","FC",2009,"171",5.219,0.5,5.724,0.2,138,51.4,"dom",15.1,9.5,25,10,0,115,57.5,92,0.801267829401021,0.874,0.038,17.3002574015772,-0.247285040884275,136.384170404194,-0.0683266544322485
"396","FC",2009,"170",3.192,0,2.635,0.6,106,31.9,"dom",14,9.5,15,20,20,106,0,0,0.590953579169256,0.617,0.0342777777777778,17.0707950991952,-0.476747343266343,136.384170404194,-0.0683266544322485
"397","FC",2010,"171",4.562,0.8,3.567,0.2,138,51.4,"dom",15.1,9.5,25,10,0,115,92,69,1.18261415857207,1.215,0.0433928571428571,17.3002574015772,-0.247285040884275,136.384170404194,0.557319537259257
"398","FC",2010,"176",2.841,0.2,1.138,0.2,121,45.4,"dom",13,8,25,30,40,146,29.2,58.4,0.279526419838894,0.301,0.0301,17.644645055396,0.0971026129344743,136.384170404194,0.557319537259257
