site,year,tree,growth12,conematur,resinarea2,totalresinarea,meanductsize,wuecentered,cwd,FDSI
BH,2012,121,0.827,0,0.155597838,0.23,0.038333333,-0.394906242,2.333597312,0.599324994
BH,2012,114,0.25,382.5,0.048005447,0.054,0.027,-1.468601696,2.333597312,0.599324994
BH,2012,118,0.196,24,0.112796363,0.145,0.024166667,0.210697934,2.333597312,0.599324994
BH,2012,122,0.323,34.4,0,0,0,-0.353163569,2.333597312,0.599324994
BH,2012,113,0.468,8.833333351,0.085247919,0.103,0.034333333,0.346535718,2.333597312,0.599324994
BH,2012,116,0.823,105,0.054719372,0.063,0.021,0.566042577,2.333597312,0.599324994
BH,2012,119,0.75,0,0.127976146,0.146,0.048666667,-0.019098843,2.333597312,0.599324994
BH,2012,115,0.823,0,0.103060079,0.147,0.021,0.148015795,2.333597312,0.599324994
BH,2012,120,0.319,30.4,0.048962047,0.064,0.032,0.503316675,2.333597312,0.599324994
BH,2013,114,0.232,0,0.076179931,0.086,0.043,-1.468601696,2.333597312,0.583060566
BH,2013,118,0.282,0,0.019811043,0.026,0.026,0.210697934,2.333597312,0.583060566
BH,2013,122,0.485,34.4,0.056229916,0.049,0.0245,-0.353163569,2.333597312,0.583060566
BH,2013,119,0.601,0,0.075169052,0.093,0.031,-0.019098843,2.333597312,0.583060566
BH,2013,113,0.663,53,0.088226113,0.125,0.03125,0.346535718,2.333597312,0.583060566
BH,2013,120,0.447,45.6,0,0,0,0.503316675,2.333597312,0.583060566
BH,2013,121,0.726,0,0.090088627,0.134,0.0335,-0.394906242,2.333597312,0.583060566
BH,2013,115,0.931,0,0.068447768,0.095,0.019,0.148015795,2.333597312,0.583060566
BH,2013,116,0.931,0,0.059254162,0.07,0.023333333,0.566042577,2.333597312,0.583060566
BH,2014,122,0.353,51.6,0.013994561,0.012,0.012,-0.353163569,2.333597312,1.389358472
BH,2014,113,0.337,141.3333334,0,0,0,0.346535718,2.333597312,1.389358472
BH,2014,121,0.567,11.8,0.075806788,0.112,0.037333333,-0.394906242,2.333597312,1.389358472
BH,2014,119,0.536,60.6,0.023056578,0.028,0.028,-0.019098843,2.333597312,1.389358472
BH,2014,115,0.669,36,0.10430193,0.148,0.0185,0.148015795,2.333597312,1.389358472
BH,2014,118,0.182,12,0,0,0,0.210697934,2.333597312,1.389358472
BH,2014,114,0.246,497.25,0.024830863,0.025,0.025,-1.468601696,2.333597312,1.389358472
BH,2014,116,0.669,70.00000001,0.081683163,0.096,0.024,0.566042577,2.333597312,1.389358472
BH,2014,120,0.271,136.8,0.113075439,0.145,0.029,0.503316675,2.333597312,1.389358472
BH,2015,122,0.663,0,0.173424708,0.228,0.019,-0.353163569,2.333597312,1.493803484
BH,2015,121,1.098,0,0.09610536,0.077,0.0385,-0.394906242,2.333597312,1.493803484
BH,2015,119,0.881,0,0.252523848,0.307,0.0307,-0.019098843,2.333597312,1.493803484
BH,2015,114,0.562,382.5,0.077947269,0.084,0.028,-1.468601696,2.333597312,1.493803484
BH,2015,117,0.221,30.4,0.384361624,0.209,0.023222222,0.35698628,2.333597312,1.493803484
BH,2015,115,1.257,43.2,0.093589314,0.133,0.022166667,0.148015795,2.333597312,1.493803484
BH,2015,113,0.611,70.66666665,0.079564983,0.127,0.03175,0.346535718,2.333597312,1.493803484
BH,2015,118,0.519,24,0.064411575,0.081,0.027,0.210697934,2.333597312,1.493803484
BH,2015,116,1.257,63,0.031496757,0.036,0.018,0.566042577,2.333597312,1.493803484
BH,2015,120,0.532,136.8,0.14899316,0.188,0.026857143,0.503316675,2.333597312,1.493803484
BH,2016,119,0.456,0,0.039204724,0.048,0.024,-0.019098843,2.333597312,1.136575094
BH,2016,114,0.312,38.25,0.039516922,0.044,0.044,-1.468601696,2.333597312,1.136575094
BH,2016,122,0.497,0,0.088885695,0.117,0.016714286,-0.353163569,2.333597312,1.136575094
BH,2016,117,0.092,0,0.0745495,0.04,0.013333333,0.35698628,2.333597312,1.136575094
BH,2016,115,0.874,0,0.156174508,0.203,0.018454545,0.148015795,2.333597312,1.136575094
BH,2016,120,0.245,60.8,0,0,0,0.503316675,2.333597312,1.136575094
BH,2016,113,0.297,97.16666665,0.044608521,0.069,0.01725,0.346535718,2.333597312,1.136575094
BH,2016,116,0.874,34.99999999,0.122824559,0.153,0.0255,0.566042577,2.333597312,1.136575094
BH,2016,118,0.206,0,0.062821165,0.079,0.01975,0.210697934,2.333597312,1.136575094
BH,2016,121,0.542,0,0.042819723,0.062,0.031,-0.394906242,2.333597312,1.136575094
BH,2017,113,0.54,35.33333335,0.04301686,0.069,0.01725,0.346535718,2.333597312,1.253869982
BH,2017,119,1.154,40.4,0.100588551,0.122,0.0305,-0.019098843,2.333597312,1.253869982
BH,2017,114,0.558,153,0.020754802,0.023,0.023,-1.468601696,2.333597312,1.253869982
BH,2017,117,0.388,45.6,0.115439682,0.121,0.020166667,0.35698628,2.333597312,1.253869982
BH,2017,115,1.019,0,0.088392879,0.118,0.0236,0.148015795,2.333597312,1.253869982
BH,2017,120,0.491,0,0.101201696,0.137,0.022833333,0.503316675,2.333597312,1.253869982
BH,2017,116,1.019,21,0.101388411,0.127,0.042333333,0.566042577,2.333597312,1.253869982
BH,2017,118,0.405,0,0.082280655,0.102,0.0255,0.210697934,2.333597312,1.253869982
BH,2017,122,0.947,0,0.188478265,0.25,0.025,-0.353163569,2.333597312,1.253869982
BH,2017,121,0.745,0,0.027438298,0.041,0.041,-0.394906242,2.333597312,1.253869982
BH,2018,114,0.483,0,0.123497108,0.136,0.034,-1.468601696,2.333597312,0.885465479
BH,2018,113,0.364,17.66666665,0.113138553,0.19,0.021111111,0.346535718,2.333597312,0.885465479
BH,2018,118,0.418,0,0.014394334,0.016,0.016,0.210697934,2.333597312,0.885465479
BH,2018,115,1.002,0,0.196704552,0.262,0.020153846,0.148015795,2.333597312,0.885465479
BH,2018,122,0.869,0,0.083975056,0.109,0.0218,-0.353163569,2.333597312,0.885465479
BH,2018,121,0.366,0,0.092017812,0.13,0.0325,-0.394906242,2.333597312,0.885465479
BH,2018,117,0.25,0,0.172263667,0.121,0.0242,0.35698628,2.333597312,0.885465479
BH,2018,116,1.002,0,0.022323869,0.026,0.026,0.566042577,2.333597312,0.885465479
BH,2018,119,0.486,0,0.149839029,0.189,0.0315,-0.019098843,2.333597312,0.885465479
BH,2018,120,0.411,76,0.037619265,0.052,0.026,0.503316675,2.333597312,0.885465479
BH,2019,122,0.808,103.2,0.193722497,0.253,0.0253,-0.353163569,2.333597312,1.272484064
BH,2019,113,0.365,247.3333334,0.02974579,0.051,0.01275,0.346535718,2.333597312,1.272484064
BH,2019,115,0.849,0,0.098692132,0.137,0.019571429,0.148015795,2.333597312,1.272484064
BH,2019,114,0.24,535.5,0.072109906,0.084,0.042,-1.468601696,2.333597312,1.272484064
BH,2019,121,0.475,59,0.115291405,0.17,0.034,-0.394906242,2.333597312,1.272484064
BH,2019,117,0.125,136.8,0.016154536,0.019,0.0095,0.35698628,2.333597312,1.272484064
BH,2019,118,0.296,0,0.072140692,0.076,0.0152,0.210697934,2.333597312,1.272484064
BH,2019,119,0.5,60.6,0.123993014,0.161,0.04025,-0.019098843,2.333597312,1.272484064
BH,2019,120,0.241,212.8,0,0,0,0.503316675,2.333597312,1.272484064
BH,2019,116,0.849,140,0,0,0,0.566042577,2.333597312,1.272484064
BH,2020,115,0.816,0,0.053869974,0.078,0.0195,0.148015795,2.333597312,1.06535798
BH,2020,121,0.781,0,0.239478091,0.353,0.039222222,-0.394906242,2.333597312,1.06535798
BH,2020,120,0.361,0,0.139542084,0.192,0.027428571,0.503316675,2.333597312,1.06535798
BH,2020,119,0.512,0,0.024731313,0.032,0.032,-0.019098843,2.333597312,1.06535798
BH,2020,122,0.679,0,0.093128512,0.119,0.0238,-0.353163569,2.333597312,1.06535798
BH,2020,116,0.816,0,0,0,0,0.566042577,2.333597312,1.06535798
BH,2020,113,0.297,0,0.009109438,0.016,0.016,0.346535718,2.333597312,1.06535798
BH,2020,114,0.417,0,0.057662372,0.07,0.023333333,-1.468601696,2.333597312,1.06535798
BH,2020,117,0.158,0,0.035286533,0.043,0.014333333,0.35698628,2.333597312,1.06535798
BH,2020,118,0.249,0,0.019565898,0.021,0.021,0.210697934,2.333597312,1.06535798
FC,2004,172,2.21,15.5,0.204003915,0.261,0.032625,0.222392305,136.3841704,-0.486799789
FC,2005,172,2.045,0,0.327492597,0.423,0.0264375,0.222392305,136.3841704,0.112809237
FC,2006,169,1.818,113,0.387294235,0.175,0.029166667,0.567098087,136.3841704,-0.852264771
FC,2006,172,0.535,93,0.073563699,0.094,0.0235,0.222392305,136.3841704,-0.852264771
FC,2006,176,2.602,29.2,0.345059592,0.359,0.051285714,0.097102613,136.3841704,-0.852264771
FC,2007,173,2.569,0,0.239522439,0.294,0.0196,-0.205553498,136.3841704,0.573331744
FC,2007,177,0.946,30,0.41773998,0.411,0.021631579,-0.570588452,136.3841704,0.573331744
FC,2007,176,4.096,29.2,0.657737176,0.702,0.033428571,0.097102613,136.3841704,0.573331744
FC,2007,172,1.829,0,0.315480138,0.385,0.025666667,0.222392305,136.3841704,0.573331744
FC,2007,175,4.551,0,0.566827573,0.821,0.035695652,0.295492207,136.3841704,0.573331744
FC,2007,169,3.575,0,0.583637399,0.708,0.041647059,0.567098087,136.3841704,0.573331744
FC,2008,176,3.16,58.4,0.430578986,0.46,0.038333333,0.097102613,136.3841704,-0.41435866
FC,2008,177,1.088,0,0.146645617,0.161,0.0161,-0.570588452,136.3841704,-0.41435866
FC,2008,173,2.925,0,0.302965083,0.371,0.021823529,-0.205553498,136.3841704,-0.41435866
FC,2008,175,4.471,0,0.458597172,0.679,0.03395,0.295492207,136.3841704,-0.41435866
FC,2008,172,1.804,24.8,0.340976248,0.418,0.0418,0.222392305,136.3841704,-0.41435866
FC,2008,169,2.211,0,0.396281583,0.46,0.038333333,0.567098087,136.3841704,-0.41435866
FC,2009,176,3.561,0,0.491121527,0.526,0.047818182,0.097102613,136.3841704,-0.068326654
FC,2009,175,5.141,0,0.825249225,1.056,0.039111111,0.295492207,136.3841704,-0.068326654
FC,2009,169,3.187,0,0.360358554,0.432,0.054,0.567098087,136.3841704,-0.068326654
FC,2009,177,1.588,0,0.224443615,0.255,0.02125,-0.570588452,136.3841704,-0.068326654
FC,2009,173,2.765,0,0.241541848,0.292,0.026545455,-0.205553498,136.3841704,-0.068326654
FC,2009,172,2.363,62,0.333386847,0.407,0.033916667,0.222392305,136.3841704,-0.068326654
FC,2009,171,5.219,57.5,0.801267829,0.874,0.038,-0.247285041,136.3841704,-0.068326654
FC,2009,170,3.192,0,0.590953579,0.617,0.034277778,-0.476747343,136.3841704,-0.068326654
FC,2010,171,4.562,92,1.182614159,1.215,0.043392857,-0.247285041,136.3841704,0.557319537
FC,2010,176,2.841,29.2,0.27952642,0.301,0.0301,0.097102613,136.3841704,0.557319537
FC,2010,175,4.7,60.4,0.601879934,0.906,0.034846154,0.295492207,136.3841704,0.557319537
FC,2010,169,2.467,22.6,0.428185092,0.515,0.039615385,0.567098087,136.3841704,0.557319537
FC,2010,177,3.037,0,0.540493562,0.615,0.02673913,-0.570588452,136.3841704,0.557319537
FC,2010,173,2.94,0,0.366175455,0.448,0.032,-0.205553498,136.3841704,0.557319537
FC,2010,172,1.72,62,0.232407901,0.274,0.030444444,0.222392305,136.3841704,0.557319537
FC,2010,174,2.545,96,0.435909355,0.547,0.030388889,0.044907678,136.3841704,0.557319537
FC,2010,170,3.101,0,0.476871173,0.514,0.027052632,-0.476747343,136.3841704,0.557319537
FC,2011,175,6.043,90.6,1.167736058,1.577,0.045057143,0.295492207,136.3841704,-0.729418073
FC,2011,176,3.949,58.4,0.61429284,0.629,0.0393125,0.097102613,136.3841704,-0.729418073
FC,2011,172,1.741,0,0.293090184,0.358,0.039777778,0.222392305,136.3841704,-0.729418073
FC,2011,178,3.606,84,0.46998773,0.566,0.043538462,0.117982086,136.3841704,-0.729418073
FC,2011,177,3.069,20,0.459908795,0.515,0.023409091,-0.570588452,136.3841704,-0.729418073
FC,2011,173,4.333,28.66666664,0.346514908,0.437,0.031214286,-0.205553498,136.3841704,-0.729418073
FC,2011,169,3.282,22.6,0.395432628,0.475,0.059375,0.567098087,136.3841704,-0.729418073
FC,2011,171,4.338,69,1.105417937,1.197,0.046038462,-0.247285041,136.3841704,-0.729418073
FC,2011,170,3.484,0,0.56182308,0.62,0.031,-0.476747343,136.3841704,-0.729418073
FC,2011,174,2.17,38.4,0.218352571,0.28,0.025454545,0.044907678,136.3841704,-0.729418073
FC,2012,176,3.209,0,0.622730636,0.647,0.035944444,0.097102613,136.3841704,-0.648944111
FC,2012,173,1.581,0,0.126340759,0.165,0.0165,-0.205553498,136.3841704,-0.648944111
FC,2012,175,4.271,0,0.439681474,0.609,0.033833333,0.295492207,136.3841704,-0.648944111
FC,2012,177,0.903,0,0.227853943,0.264,0.0165,-0.570588452,136.3841704,-0.648944111
FC,2012,174,1.203,19.2,0.279846847,0.343,0.0214375,0.044907678,136.3841704,-0.648944111
FC,2012,170,1.963,0,0.329040695,0.352,0.032,-0.476747343,136.3841704,-0.648944111
FC,2012,178,2.226,0,0.431712164,0.52,0.037142857,0.117982086,136.3841704,-0.648944111
FC,2012,169,2.132,0,0.33665091,0.395,0.035909091,0.567098087,136.3841704,-0.648944111
FC,2012,171,4.317,23,1.160112745,1.425,0.041911765,-0.247285041,136.3841704,-0.648944111
FC,2012,172,0.833,0,0.277804807,0.337,0.030636364,0.222392305,136.3841704,-0.648944111
FC,2013,176,2.254,0,0.710401643,0.761,0.03805,0.097102613,136.3841704,-0.559368323
FC,2013,178,2.218,56,0.181693902,0.215,0.035833333,0.117982086,136.3841704,-0.559368323
FC,2013,177,2.46,20,0.319596316,0.147,0.0245,-0.570588452,136.3841704,-0.559368323
FC,2013,173,1.586,14.33333336,0.210271399,0.264,0.018857143,-0.205553498,136.3841704,-0.559368323
FC,2013,175,3.762,211.4,0.593858793,0.806,0.036636364,0.295492207,136.3841704,-0.559368323
FC,2013,172,0.873,86.8,0.083662485,0.098,0.032666667,0.222392305,136.3841704,-0.559368323
FC,2013,169,2.12,158.2,0.413109726,0.479,0.039916667,0.567098087,136.3841704,-0.559368323
FC,2013,174,0.992,38.4,0.255840791,0.329,0.029909091,0.044907678,136.3841704,-0.559368323
FC,2013,170,2.033,0,0.336245527,0.357,0.02975,-0.476747343,136.3841704,-0.559368323
FC,2013,171,1.439,92,0.48052876,0.548,0.024909091,-0.247285041,136.3841704,-0.559368323
FC,2014,175,4.251,0,0.673707861,0.955,0.0382,0.295492207,136.3841704,0.275060925
FC,2014,178,1.696,112,0.237282543,0.288,0.036,0.117982086,136.3841704,0.275060925
FC,2014,177,3.932,0,0.476818423,0.584,0.027809524,-0.570588452,136.3841704,0.275060925
FC,2014,170,2.781,0,0.536049226,0.51,0.036428571,-0.476747343,136.3841704,0.275060925
FC,2014,172,1.467,0,0.106005975,0.125,0.025,0.222392305,136.3841704,0.275060925
FC,2014,169,2.553,45.2,0.277572131,0.324,0.0405,0.567098087,136.3841704,0.275060925
FC,2014,176,2.987,29.2,0.34745246,0.374,0.041555556,0.097102613,136.3841704,0.275060925
FC,2014,171,1.464,69,0.318598083,0.431,0.0269375,-0.247285041,136.3841704,0.275060925
FC,2014,173,3.113,0,0.158027768,0.202,0.022444444,-0.205553498,136.3841704,0.275060925
FC,2014,174,2.355,0,0.243527519,0.313,0.039125,0.044907678,136.3841704,0.275060925
FC,2015,175,2.931,90.6,0.256126174,0.345,0.031363636,0.295492207,136.3841704,0.554591352
FC,2015,178,1.566,112,0.240782826,0.308,0.044,0.117982086,136.3841704,0.554591352
FC,2015,176,2.369,29.2,0.549731569,0.589,0.0589,0.097102613,136.3841704,0.554591352
FC,2015,170,2.681,63.6,0.482166028,0.484,0.03025,-0.476747343,136.3841704,0.554591352
FC,2015,172,1.248,12.4,0.275412598,0.325,0.0325,0.222392305,136.3841704,0.554591352
FC,2015,173,1.238,114.6666666,0.272099195,0.353,0.023533333,-0.205553498,136.3841704,0.554591352
FC,2015,171,0.207,69,0.083786303,0.098,0.016333333,-0.247285041,136.3841704,0.554591352
FC,2015,177,3.274,0,0.383404405,0.477,0.0298125,-0.570588452,136.3841704,0.554591352
FC,2015,174,1.857,57.6,0.2541584,0.331,0.030090909,0.044907678,136.3841704,0.554591352
FC,2015,169,2.102,45.2,0.326122398,0.383,0.042555556,0.567098087,136.3841704,0.554591352
FC,2016,175,1.921,181.2,0.352960278,0.472,0.0295,0.295492207,136.3841704,0.461701611
FC,2016,176,2.033,87.6,0.540017962,0.55,0.039285714,0.097102613,136.3841704,0.461701611
FC,2016,170,3.098,169.6,1.214051981,0.407,0.033916667,-0.476747343,136.3841704,0.461701611
FC,2016,177,3.336,100,0.485266685,0.628,0.03925,-0.570588452,136.3841704,0.461701611
FC,2016,173,3.086,114.6666666,0.182626201,0.232,0.019333333,-0.205553498,136.3841704,0.461701611
FC,2016,171,0.215,115,0.15643657,0.168,0.0168,-0.247285041,136.3841704,0.461701611
FC,2016,178,1.442,112,0.242937355,0.309,0.034333333,0.117982086,136.3841704,0.461701611
FC,2016,169,1.678,226,0.442368874,0.525,0.0375,0.567098087,136.3841704,0.461701611
FC,2016,174,2.194,249.6,0.431555723,0.558,0.031,0.044907678,136.3841704,0.461701611
FC,2016,172,1.756,198.4,0.237365941,0.28,0.031111111,0.222392305,136.3841704,0.461701611
FC,2017,177,3.421,0,0.339606994,0.458,0.032714286,-0.570588452,136.3841704,-0.206495057
FC,2017,178,2.72,0,0.407799494,0.452,0.037666667,0.117982086,136.3841704,-0.206495057
FC,2017,169,2.826,0,0.239490901,0.281,0.0562,0.567098087,136.3841704,-0.206495057
FC,2017,173,4.043,0,0.283939439,0.36,0.0225,-0.205553498,136.3841704,-0.206495057
FC,2017,176,2.519,0,0.291240154,0.307,0.038375,0.097102613,136.3841704,-0.206495057
FC,2017,172,1.744,0,0.281208325,0.326,0.04075,0.222392305,136.3841704,-0.206495057
FC,2017,174,2.718,0,0.344764718,0.449,0.037416667,0.044907678,136.3841704,-0.206495057
FC,2017,175,3.444,0,0.386528246,0.466,0.035846154,0.295492207,136.3841704,-0.206495057
FC,2017,170,3.478,0,0.506271551,0.43,0.035833333,-0.476747343,136.3841704,-0.206495057
FC,2017,171,0.405,69,0.210863077,0.78,0.027857143,-0.247285041,136.3841704,-0.206495057
FC,2018,173,2.637,28.66666664,0.266705021,0.344,0.0172,-0.205553498,136.3841704,0.014879401
FC,2018,175,3.781,30.2,0.543433751,0.696,0.0348,0.295492207,136.3841704,0.014879401
FC,2018,178,3.243,0,0.404897073,0.464,0.035692308,0.117982086,136.3841704,0.014879401
FC,2018,169,1.964,22.6,0.590523263,0.72,0.045,0.567098087,136.3841704,0.014879401
FC,2018,176,1.995,0,0.781275377,0.806,0.047411765,0.097102613,136.3841704,0.014879401
FC,2018,172,1.683,0,0.29031019,0.323,0.0323,0.222392305,136.3841704,0.014879401
FC,2018,170,2.749,21.2,0.480327136,0.401,0.028642857,-0.476747343,136.3841704,0.014879401
FC,2018,177,2.755,0,0.376710766,0.487,0.032466667,-0.570588452,136.3841704,0.014879401
FC,2018,174,1.93,19.2,0.414357451,0.532,0.040923077,0.044907678,136.3841704,0.014879401
FC,2018,171,0.973,0,0.199421938,0.656,0.0328,-0.247285041,136.3841704,0.014879401
FC,2019,175,1.41,211.4,0.101529277,0.112,0.0224,0.295492207,136.3841704,0.049560751
FC,2019,172,0.959,186,0.162682952,0.193,0.032166667,0.222392305,136.3841704,0.049560751
FC,2019,173,2.627,143.3333334,0.22696532,0.296,0.021142857,-0.205553498,136.3841704,0.049560751
FC,2019,176,1.477,175.2,0.686351767,0.688,0.043,0.097102613,136.3841704,0.049560751
FC,2019,178,2.459,112,0.420809162,0.462,0.035538462,0.117982086,136.3841704,0.049560751
FC,2019,174,1.504,192,0.238307282,0.327,0.029727273,0.044907678,136.3841704,0.049560751
FC,2019,170,1.921,169.6,0.406705861,0.326,0.029636364,-0.476747343,136.3841704,0.049560751
FC,2019,169,0.998,248.6,0.067307976,0.078,0.039,0.567098087,136.3841704,0.049560751
FC,2019,177,2.321,110,0.234082368,0.304,0.0304,-0.570588452,136.3841704,0.049560751
FC,2019,171,1.239,253,0.168154023,0.538,0.041384615,-0.247285041,136.3841704,0.049560751
FC,2020,175,1.641,0,0.43239624,0.511,0.024333333,0.295492207,136.3841704,0.161546929
FC,2020,170,3.323,0,0.831952162,0.562,0.037466667,-0.476747343,136.3841704,0.161546929
FC,2020,173,2.908,0,0.222610381,0.289,0.024083333,-0.205553498,136.3841704,0.161546929
FC,2020,169,2.292,67.8,0.511252083,0.595,0.0425,0.567098087,136.3841704,0.161546929
FC,2020,174,1.847,0,0.412069073,0.561,0.033,0.044907678,136.3841704,0.161546929
FC,2020,177,2.965,0,0.313431303,0.401,0.030846154,-0.570588452,136.3841704,0.161546929
FC,2020,178,2.409,0,0.450670584,0.521,0.040076923,0.117982086,136.3841704,0.161546929
FC,2020,172,1.861,0,0.342149439,0.394,0.032833333,0.222392305,136.3841704,0.161546929
FC,2020,176,2.3,0,0.443710468,0.447,0.03725,0.097102613,136.3841704,0.161546929
FC,2020,171,1.764,92,0.271280277,0.784,0.041263158,-0.247285041,136.3841704,0.161546929
HM1,2003,99,0.793,0,0.074109935,0.105,0.02625,0.203773808,93.44717201,0.239589105
HM1,2003,112,1.678,62.4,0.273849257,0.369,0.033545455,-0.171694567,93.44717201,0.239589105
HM1,2003,51,1.586,76.66666659,0.264608482,0.346,0.024714286,-0.348902757,93.44717201,0.239589105
HM1,2003,52,4.342,90.66666671,0.650047291,0.778,0.045764706,0.109880725,93.44717201,0.239589105
HM1,2003,53,1.246,44,0.245773779,0.302,0.0302,1.42596306,93.44717201,0.239589105
HM1,2003,137,0.433,30.00000006,0.273095201,0.38,0.019,-0.51563053,93.44717201,0.239589105
HM1,2003,55,2.439,0,0.348699065,0.425,0.038636364,-0.74479196,93.44717201,0.239589105
HM1,2004,99,0.958,0,0.036320504,0.05,0.025,0.203773808,93.44717201,-0.468108258
HM1,2004,53,0.758,22,0.237445786,0.304,0.0304,1.42596306,93.44717201,-0.468108258
HM1,2004,51,1.428,38.33333341,0.025845877,0.036,0.036,-0.348902757,93.44717201,-0.468108258
HM1,2004,55,1.523,0,0.10324946,0.125,0.025,-0.74479196,93.44717201,-0.468108258
HM1,2004,52,4.095,0,0.383770623,0.443,0.031642857,0.109880725,93.44717201,-0.468108258
HM1,2004,112,0.725,20.8,0.128136765,0.174,0.0348,-0.171694567,93.44717201,-0.468108258
HM1,2004,137,0.318,0,0.150207097,0.21,0.021,-0.51563053,93.44717201,-0.468108258
HM1,2005,53,0.482,44,0.222060066,0.279,0.031,1.42596306,93.44717201,0.054019927
HM1,2005,51,1.704,306.6666666,0.42312277,0.547,0.0341875,-0.348902757,93.44717201,0.054019927
HM1,2005,55,1.758,47.25,0.138445821,0.166,0.018444444,-0.74479196,93.44717201,0.054019927
HM1,2005,52,3.674,181.3333333,0.407865871,0.479,0.031933333,0.109880725,93.44717201,0.054019927
HM1,2005,99,0.805,15.6,0.144021693,0.202,0.028857143,0.203773808,93.44717201,0.054019927
HM1,2005,112,0.577,104,0.16877748,0.231,0.028875,-0.171694567,93.44717201,0.054019927
HM1,2005,137,0.266,300.0000001,0.053609114,0.075,0.015,-0.51563053,93.44717201,0.054019927
HM1,2006,111,0.695,99.75,0.106686001,0.137,0.0274,-0.713548758,93.44717201,-0.899303542
HM1,2006,112,0.368,124.8,0,0,0,-0.171694567,93.44717201,-0.899303542
HM1,2006,51,1.799,191.6666666,0.193064607,0.244,0.081333333,-0.348902757,93.44717201,-0.899303542
HM1,2006,52,3.365,0,0.316673877,0.377,0.041888889,0.109880725,93.44717201,-0.899303542
HM1,2006,53,0.237,88,0,0,0,1.42596306,93.44717201,-0.899303542
HM1,2006,136,0.086,78.4,0,0,0,0.913748815,93.44717201,-0.899303542
HM1,2006,55,1.285,46.28571428,0.141650889,0.164,0.0205,-0.74479196,93.44717201,-0.899303542
HM1,2006,99,0.146,39,0,0,0,0.203773808,93.44717201,-0.899303542
HM1,2006,137,0.347,128.5714285,0.161057827,0.221,0.020090909,-0.51563053,93.44717201,-0.899303542
HM1,2007,112,1.384,0,0.206982685,0.305,0.033888889,-0.171694567,93.44717201,0.567354953
HM1,2007,136,0.242,0,0,0,0,0.913748815,93.44717201,0.567354953
HM1,2007,53,0.144,0,0.101569835,0.127,0.03175,1.42596306,93.44717201,0.567354953
HM1,2007,51,2.779,0,0.15497482,0.212,0.030285714,-0.348902757,93.44717201,0.567354953
HM1,2007,111,1.605,133,0.241979473,0.308,0.034222222,-0.713548758,93.44717201,0.567354953
HM1,2007,99,1.095,0,0.152108684,0.219,0.027375,0.203773808,93.44717201,0.567354953
HM1,2007,137,0.087,25.71428574,0,0,0,-0.51563053,93.44717201,0.567354953
HM1,2007,52,5.533,0,0.782697475,0.904,0.043047619,0.109880725,93.44717201,0.567354953
HM1,2007,138,0.495,0,0.118618567,0.094,0.0235,-0.161268633,93.44717201,0.567354953
HM1,2007,55,2.644,0,0.492182017,0.555,0.037,-0.74479196,93.44717201,0.567354953
HM1,2008,53,0.182,0,0.236551948,0.288,0.024,1.42596306,93.44717201,-0.45659021
HM1,2008,52,3.785,90.66666671,0.496855882,0.568,0.047333333,0.109880725,93.44717201,-0.45659021
HM1,2008,112,0.118,62.4,0.114745475,0.169,0.028166667,-0.171694567,93.44717201,-0.45659021
HM1,2008,111,0.944,99.75,0.259106861,0.327,0.0327,-0.713548758,93.44717201,-0.45659021
HM1,2008,138,0.084,85.33333338,0,0,0,-0.161268633,93.44717201,-0.45659021
HM1,2008,136,0.202,156.8,0.091521725,0.012,0.012,0.913748815,93.44717201,-0.45659021
HM1,2008,55,1.447,17.99999998,0.073382569,0.084,0.0168,-0.74479196,93.44717201,-0.45659021
HM1,2008,51,4.617,153.3333334,0.297723306,0.483,0.02415,-0.348902757,93.44717201,-0.45659021
HM1,2008,137,0.454,205.7142857,0.102803507,0.137,0.017125,-0.51563053,93.44717201,-0.45659021
HM1,2008,99,0.53,6.500000013,0.048279071,0.072,0.036,0.203773808,93.44717201,-0.45659021
HM1,2009,136,0.318,117.6,0.208385343,0.08,0.02,0.913748815,93.44717201,-0.606575265
HM1,2009,111,1.779,66.5,0.253824835,0.318,0.03975,-0.713548758,93.44717201,-0.606575265
HM1,2009,51,6.559,191.6666666,0.411032991,0.684,0.038,-0.348902757,93.44717201,-0.606575265
HM1,2009,138,0.335,106.6666666,0.0426053,0.031,0.0155,-0.161268633,93.44717201,-0.606575265
HM1,2009,53,0.39,0,0.044913439,0.053,0.0265,1.42596306,93.44717201,-0.606575265
HM1,2009,55,2.476,0,0.159380209,0.178,0.019777778,-0.74479196,93.44717201,-0.606575265
HM1,2009,112,1.037,20.8,0.164085919,0.24,0.04,-0.171694567,93.44717201,-0.606575265
HM1,2009,137,0.364,25.71428574,0.119607555,0.154,0.017111111,-0.51563053,93.44717201,-0.606575265
HM1,2009,52,5.274,155.4285714,0.592156477,0.67,0.044666667,0.109880725,93.44717201,-0.606575265
HM1,2009,99,1.497,5.571428577,0.158087806,0.218,0.036333333,0.203773808,93.44717201,-0.606575265
HM1,2010,111,1.585,0,0.259477032,0.317,0.026416667,-0.713548758,93.44717201,0.128079545
HM1,2010,53,0.95,0,0.329105107,0.398,0.030615385,1.42596306,93.44717201,0.128079545
HM1,2010,137,0.086,77.14285722,0,0,0,-0.51563053,93.44717201,0.128079545
HM1,2010,52,5.704,0,0.511533344,0.574,0.035875,0.109880725,93.44717201,0.128079545
