site,tree,Year,Area
BD,166,2010,0.035
BD,166,2010,0.042
BD,166,2011,0.026
BD,166,2012,0.014
BD,166,2012,0.015
BD,166,2012,0.016
BD,166,2012,0.018
BD,166,2012,0.02
BD,166,2012,0.021
BD,166,2012,0.024
BD,166,2012,0.027
BD,166,2012,0.028
BD,166,2012,0.028
BD,166,2012,0.028
BD,166,2012,0.028
BD,166,2012,0.029
BD,166,2012,0.03
BD,166,2012,0.032
BD,166,2012,0.032
BD,166,2012,0.032
BD,166,2012,0.032
BD,166,2012,0.035
BD,166,2012,0.039
BD,166,2012,0.04
BD,166,2012,0.047
BD,166,2013,0.01
BD,166,2013,0.021
BD,166,2013,0.028
BD,166,2013,0.028
BD,166,2013,0.028
BD,166,2013,0.028
BD,166,2013,0.036
BD,166,2014,0.01
BD,166,2014,0.015
BD,166,2014,0.016
BD,166,2014,0.017
BD,166,2014,0.017
BD,166,2014,0.017
BD,166,2014,0.017
BD,166,2014,0.018
BD,166,2014,0.02
BD,166,2014,0.022
BD,166,2014,0.024
BD,166,2014,0.026
BD,166,2014,0.028
BD,166,2014,0.033
BD,166,2014,0.035
BD,166,2014,0.036
BD,166,2014,0.04
BD,166,2014,0.045
BD,166,2015,0.011
BD,166,2015,0.018
BD,166,2015,0.024
BD,166,2015,0.031
BD,166,2015,0.031
BD,166,2015,0.031
BD,166,2015,0.031
BD,166,2015,0.035
BD,166,2015,0.035
BD,166,2015,0.035
BD,166,2015,0.035
BD,166,2016,0.007
BD,166,2016,0.015
BD,166,2016,0.019
BD,166,2016,0.026
BD,166,2016,0.029
BD,166,2016,0.049
BD,166,2017,0.005
BD,166,2017,0.012
BD,166,2018,0.009
BD,166,2018,0.015
BD,166,2019,0.012
BD,166,2019,0.019
BD,166,2019,0.02
BD,166,2019,0.026
BD,166,2020,0.012
BD,167,2000,0.005
BD,167,2000,0.02
BD,167,2001,0.019
BD,167,2001,0.02
BD,167,2001,0.026
BD,167,2001,0.031
BD,167,2001,0.034
BD,167,2002,0.014
BD,167,2002,0.019
BD,167,2002,0.02
BD,167,2002,0.025
BD,167,2003,0.009
BD,167,2003,0.017
BD,167,2003,0.018
BD,167,2003,0.026
BD,167,2004,0.009
BD,167,2004,0.012
BD,167,2004,0.015
BD,167,2004,0.018
BD,167,2004,0.02
BD,167,2004,0.028
BD,167,2004,0.028
BD,167,2004,0.028
BD,167,2004,0.028
BD,167,2004,0.029
BD,167,2004,0.03
BD,167,2004,0.033
BD,167,2004,0.045
BD,167,2004,0.057
BD,167,2005,0.019
BD,167,2005,0.029
BD,167,2005,0.029
BD,167,2005,0.029
BD,167,2005,0.029
BD,167,2006,0.017
BD,167,2006,0.023
BD,167,2006,0.031
BD,167,2006,0.035
BD,167,2006,0.036
BD,167,2006,0.04
BD,167,2007,0.033
BD,167,2007,0.034
BD,167,2007,0.035
BD,167,2007,0.036
BD,167,2007,0.042
BD,167,2007,0.043
BD,167,2008,0.006
BD,167,2008,0.02
BD,167,2008,0.025
BD,167,2008,0.026
BD,167,2008,0.027
BD,167,2008,0.044
BD,167,2009,0.009
BD,167,2009,0.012
BD,167,2009,0.016
BD,167,2009,0.019
BD,167,2009,0.022
BD,167,2009,0.025
BD,167,2009,0.029
BD,167,2010,0.019
BD,167,2010,0.024
BD,167,2010,0.039
BD,167,2010,0.04
BD,167,2010,0.04
BD,167,2010,0.04
BD,167,2010,0.04
BD,167,2010,0.046
BD,167,2011,0.011
BD,167,2011,0.021
BD,167,2011,0.025
BD,167,2011,0.029
BD,167,2011,0.03
BD,167,2012,0.014
BD,167,2012,0.017
BD,167,2012,0.019
BD,167,2012,0.019
BD,167,2012,0.019
BD,167,2012,0.019
BD,167,2012,0.019
BD,167,2012,0.019
BD,167,2012,0.019
BD,167,2012,0.019
BD,167,2012,0.019
BD,167,2012,0.02
BD,167,2012,0.024
BD,167,2012,0.025
BD,167,2012,0.031
BD,167,2013,0.014
BD,167,2013,0.025
BD,167,2013,0.026
BD,167,2013,0.027
BD,167,2013,0.028
BD,167,2013,0.034
BD,167,2014,0.033
BD,167,2014,0.038
BD,167,2014,0.088
BD,167,2015,0.021
BD,167,2015,0.022
BD,167,2015,0.026
BD,167,2015,0.028
BD,167,2015,0.034
BD,167,2015,0.035
BD,167,2015,0.038
BD,167,2015,0.039
BD,167,2016,0.011
BD,167,2016,0.013
BD,167,2016,0.03
BD,167,2016,0.033
BD,167,2016,0.034
BD,167,2016,0.037
BD,167,2017,0.03
BD,167,2017,0.047
BD,167,2018,0.01
BD,167,2018,0.011
BD,167,2018,0.02
BD,167,2018,0.021
BD,167,2019,0.006
BD,167,2019,0.007
BD,167,2019,0.015
BD,167,2019,0.016
BD,167,2019,0.017
BD,167,2019,0.018
BD,167,2019,0.018
BD,167,2019,0.018
BD,167,2019,0.018
BD,167,2019,0.019
BD,167,2019,0.02
BD,167,2019,0.026
BD,167,2019,0.026
BD,167,2019,0.026
BD,167,2019,0.026
BD,167,2019,0.029
BD,167,2019,0.03
BD,167,2020,0.004
BD,167,2020,0.005
BD,167,2020,0.006
BD,167,2020,0.007
BD,167,2020,0.007
BD,167,2020,0.007
BD,167,2020,0.007
BD,167,2020,0.008
BD,167,2020,0.008
BD,167,2020,0.008
BD,167,2020,0.008
BD,167,2020,0.012
BD,168,2000,0.042
BD,168,2000,0.046
BD,168,2001,0.019
BD,168,2001,0.025
BD,168,2001,0.029
BD,168,2001,0.03
BD,168,2001,0.03
BD,168,2001,0.03
BD,168,2001,0.03
BD,168,2001,0.032
BD,168,2001,0.037
BD,168,2001,0.048
BD,168,2002,0.022
BD,168,2002,0.03
BD,168,2003,0.023
BD,168,2003,0.027
BD,168,2003,0.03
BD,168,2003,0.03
BD,168,2003,0.03
BD,168,2003,0.03
BD,168,2003,0.032
BD,168,2003,0.036
BD,168,2003,0.053
BD,168,2004,0.042
BD,168,2005,0.029
BD,168,2005,0.034
BD,168,2006,0.019
BD,168,2006,0.024
BD,168,2006,0.025
BD,168,2006,0.03
BD,168,2006,0.031
BD,168,2007,0.009
BD,168,2007,0.01
BD,168,2007,0.019
BD,168,2007,0.019
BD,168,2007,0.019
BD,168,2007,0.019
BD,168,2007,0.021
BD,168,2007,0.025
BD,168,2007,0.025
BD,168,2007,0.025
BD,168,2007,0.025
BD,168,2007,0.026
BD,168,2007,0.028
BD,168,2007,0.029
BD,168,2007,0.031
BD,168,2007,0.031
BD,168,2007,0.031
BD,168,2007,0.031
BD,168,2007,0.032
BD,168,2007,0.038
BD,168,2007,0.048
BD,168,2008,0.025
BD,168,2008,0.037
BD,168,2009,0.007
BD,168,2009,0.033
BD,168,2010,0.02
BD,168,2010,0.023
BD,168,2010,0.028
BD,168,2011,0.008
BD,168,2011,0.013
BD,168,2011,0.013
BD,168,2011,0.013
BD,168,2011,0.013
BD,168,2011,0.015
BD,168,2011,0.018
BD,168,2011,0.019
BD,168,2011,0.025
BD,168,2011,0.025
BD,168,2011,0.025
BD,168,2011,0.025
BD,168,2011,0.025
BD,168,2011,0.025
BD,168,2011,0.025
BD,168,2011,0.025
BD,168,2011,0.025
BD,168,2011,0.026
BD,168,2011,0.026
BD,168,2011,0.026
BD,168,2011,0.026
BD,168,2011,0.031
BD,168,2012,0.02
BD,168,2012,0.021
BD,168,2012,0.021
BD,168,2012,0.021
BD,168,2012,0.021
BD,168,2012,0.024
BD,168,2012,0.027
BD,168,2013,0.019
BD,168,2013,0.023
BD,168,2013,0.025
BD,168,2013,0.027
BD,168,2013,0.033
BD,168,2014,0.019
BD,168,2014,0.02
BD,168,2014,0.02
BD,168,2014,0.02
BD,168,2014,0.02
BD,168,2014,0.023
BD,168,2014,0.039
BD,168,2015,0.014
BD,168,2015,0.017
BD,168,2015,0.021
BD,168,2015,0.021
BD,168,2015,0.021
BD,168,2015,0.021
BD,168,2015,0.021
BD,168,2015,0.021
BD,168,2015,0.021
BD,168,2015,0.021
BD,168,2015,0.021
BD,168,2015,0.023
BD,168,2015,0.024
BD,168,2015,0.024
BD,168,2015,0.024
BD,168,2015,0.024
BD,168,2015,0.024
BD,168,2015,0.024
BD,168,2015,0.024
BD,168,2015,0.024
BD,168,2015,0.024
BD,168,2015,0.025
BD,168,2015,0.027
BD,168,2015,0.028
BD,168,2015,0.03
BD,168,2015,0.03
BD,168,2015,0.03
BD,168,2015,0.03
BD,168,2015,0.031
BD,168,2015,0.032
BD,168,2015,0.034
BD,168,2015,0.035
BD,168,2016,0.024
BD,168,2016,0.028
BD,168,2016,0.032
BD,168,2017,0.009
BD,168,2017,0.012
BD,168,2017,0.02
BD,168,2017,0.02
BD,168,2017,0.02
BD,168,2017,0.02
BD,168,2017,0.022
BD,168,2017,0.022
BD,168,2017,0.022
BD,168,2017,0.022
BD,168,2017,0.024
BD,168,2017,0.026
BD,168,2017,0.037
BD,168,2017,0.045
BD,168,2018,0.013
BD,168,2018,0.017
BD,168,2018,0.026
BD,168,2018,0.031
BD,168,2019,0.008
BD,168,2019,0.008
BD,168,2019,0.008
BD,168,2019,0.008
BD,168,2019,0.011
BD,168,2019,0.012
BD,168,2019,0.016
BD,168,2019,0.017
BD,168,2019,0.019
BD,168,2019,0.019
BD,168,2019,0.019
BD,168,2019,0.019
BD,168,2019,0.03
BD,168,2019,0.036
BD,168,2019,0.038
BD,168,2020,0.008
BD,168,2020,0.01
BD,168,2020,0.012
BD,168,2020,0.014
BD,168,2020,0.014
BD,168,2020,0.014
BD,168,2020,0.014
BD,168,2020,0.015
BD,168,2020,0.018
BD,168,2020,0.02
BD,168,2020,0.034
BH,113,2000,0.014
BH,113,2000,0.02
BH,113,2000,0.023
BH,113,2000,0.023
BH,113,2000,0.024
BH,113,2000,0.025
BH,113,2000,0.027
BH,113,2000,0.029
BH,113,2000,0.03
BH,113,2000,0.06
BH,113,2001,0.004
BH,113,2001,0.024
BH,113,2001,0.026
BH,113,2002,0.018
BH,113,2002,0.023
BH,113,2002,0.024
BH,113,2002,0.026
BH,113,2002,0.027
BH,113,2002,0.031
BH,113,2002,0.033
BH,113,2003,0.019
BH,113,2003,0.022
BH,113,2003,0.027
BH,113,2004,0.012
BH,113,2004,0.028
BH,113,2004,0.029
BH,113,2004,0.03
BH,113,2004,0.038
BH,113,2005,0.019
BH,113,2005,0.021
BH,113,2005,0.021
BH,113,2005,0.023
BH,113,2005,0.024
BH,113,2005,0.026
BH,113,2005,0.026
BH,113,2006,0.016
BH,113,2006,0.018
BH,113,2006,0.024
BH,113,2006,0.024
BH,113,2006,0.028
BH,113,2007,0.01
BH,113,2007,0.021
BH,113,2007,0.023
BH,113,2007,0.023
BH,113,2007,0.023
BH,113,2007,0.027
BH,113,2007,0.033
BH,113,2008,0.006
BH,113,2008,0.02
BH,113,2009,0.013
BH,113,2009,0.013
BH,113,2009,0.024
BH,113,2009,0.031
BH,113,2010,0.018
BH,113,2010,0.026
BH,113,2011,0.014
BH,113,2011,0.022
BH,113,2011,0.023
BH,113,2011,0.024
BH,113,2011,0.025
BH,113,2011,0.027
BH,113,2011,0.028
BH,113,2012,0.009
BH,113,2012,0.024
BH,113,2012,0.07
BH,113,2013,0.023
BH,113,2013,0.03
BH,113,2013,0.036
BH,113,2013,0.036
BH,113,2014,0
BH,113,2015,0.023
BH,113,2015,0.032
BH,113,2015,0.033
BH,113,2015,0.039
BH,113,2016,0.015
BH,113,2016,0.016
BH,113,2016,0.017
BH,113,2016,0.021
BH,113,2017,0.009
BH,113,2017,0.02
BH,113,2017,0.02
BH,113,2017,0.02
BH,113,2018,0.015
BH,113,2018,0.016
BH,113,2018,0.018
BH,113,2018,0.019
BH,113,2018,0.019
BH,113,2018,0.021
BH,113,2018,0.021
BH,113,2018,0.027
BH,113,2018,0.034
BH,113,2019,0
BH,113,2019,0.014
BH,113,2019,0.018
BH,113,2019,0.019
BH,113,2020,0.016
BH,114,2007,0.023
BH,114,2007,0.029
BH,114,2007,0.049
BH,114,2008,0.019
BH,114,2008,0.025
BH,114,2009,0.018
BH,114,2009,0.044
BH,114,2009,0.053
BH,114,2009,0.069
BH,114,2010,0.015
BH,114,2010,0.028
BH,114,2010,0.039
BH,114,2010,0.051
BH,114,2010,0.054
BH,114,2011,0.024
BH,114,2011,0.045
BH,114,2011,0.048
BH,114,2011,0.05
BH,114,2012,0.025
BH,114,2012,0.029
BH,114,2013,0.042
BH,114,2013,0.044
BH,114,2014,0.025
BH,114,2015,0.026
BH,114,2015,0.028
BH,114,2015,0.03
BH,114,2016,0.044
BH,114,2017,0.023
BH,114,2018,0.01
BH,114,2018,0.034
BH,114,2018,0.036
BH,114,2018,0.056
BH,114,2019,0.032
BH,114,2019,0.052
BH,114,2020,0.01
BH,114,2020,0.03
BH,114,2020,0.03
BH,115,2000,0.016
BH,115,2000,0.019
BH,115,2000,0.019
BH,115,2000,0.019
BH,115,2000,0.021
BH,115,2001,0.014
BH,115,2001,0.017
BH,115,2001,0.017
BH,115,2001,0.018
BH,115,2001,0.02
BH,115,2001,0.02
BH,115,2001,0.022
BH,115,2002,0.013
BH,115,2002,0.015
BH,115,2002,0.015
BH,115,2002,0.015
BH,115,2002,0.016
BH,115,2002,0.021
BH,115,2003,0.021
BH,115,2003,0.022
BH,115,2003,0.024
BH,115,2003,0.026
BH,115,2003,0.027
BH,115,2003,0.039
BH,115,2003,0.043
BH,115,2004,0.028
BH,115,2004,0.031
BH,115,2004,0.033
BH,115,2004,0.037
BH,115,2004,0.042
BH,115,2004,0.045
BH,115,2004,0.046
BH,115,2004,0.047
BH,115,2004,0.049
BH,115,2004,0.049
BH,115,2004,0.053
BH,115,2004,0.066
BH,115,2005,0.011
BH,115,2005,0.013
BH,115,2005,0.016
BH,115,2005,0.016
BH,115,2005,0.016
BH,115,2005,0.017
BH,115,2005,0.018
BH,115,2005,0.018
BH,115,2005,0.019
BH,115,2005,0.021
BH,115,2005,0.025
BH,115,2006,0.018
BH,115,2006,0.025
BH,115,2006,0.029
BH,115,2007,0.018
BH,115,2007,0.019
BH,115,2007,0.019
BH,115,2007,0.019
BH,115,2007,0.02
BH,115,2007,0.02
BH,115,2007,0.022
BH,115,2007,0.024
BH,115,2007,0.027
BH,115,2007,0.028
BH,115,2007,0.028
BH,115,2007,0.029
BH,115,2008,0.015
BH,115,2008,0.017
BH,115,2008,0.021
BH,115,2008,0.022
BH,115,2008,0.024
BH,115,2008,0.025
BH,115,2008,0.026
BH,115,2008,0.026
BH,115,2009,0.017
BH,115,2009,0.019
BH,115,2009,0.022
BH,115,2009,0.026
BH,115,2009,0.028
BH,115,2009,0.043
BH,115,2010,0.021
BH,115,2010,0.023
BH,115,2010,0.023
BH,115,2010,0.026
BH,115,2010,0.028
BH,115,2010,0.036
BH,115,2011,0.015
BH,115,2011,0.017
BH,115,2011,0.018
BH,115,2011,0.019
BH,115,2011,0.021
BH,115,2011,0.022
BH,115,2011,0.022
BH,115,2011,0.022
BH,115,2011,0.023
BH,115,2012,0.014
BH,115,2012,0.014
BH,115,2012,0.016
BH,115,2012,0.023
BH,115,2012,0.024
BH,115,2012,0.027
BH,115,2012,0.029
BH,115,2013,0.016
BH,115,2013,0.016
BH,115,2013,0.017
BH,115,2013,0.022
BH,115,2013,0.024
BH,115,2014,0.015
BH,115,2014,0.015
BH,115,2014,0.018
BH,115,2014,0.018
BH,115,2014,0.02
BH,115,2014,0.02
BH,115,2014,0.02
BH,115,2014,0.022
BH,115,2015,0.017
BH,115,2015,0.02
BH,115,2015,0.022
BH,115,2015,0.022
BH,115,2015,0.025
BH,115,2015,0.027
BH,115,2016,0.014
BH,115,2016,0.014
BH,115,2016,0.017
BH,115,2016,0.018
BH,115,2016,0.018
BH,115,2016,0.019
BH,115,2016,0.019
BH,115,2016,0.02
BH,115,2016,0.02
BH,115,2016,0.022
BH,115,2016,0.022
BH,115,2017,0.021
BH,115,2017,0.022
BH,115,2017,0.024
BH,115,2017,0.025
BH,115,2017,0.026
BH,115,2018,0.013
BH,115,2018,0.014
BH,115,2018,0.016
BH,115,2018,0.017
BH,115,2018,0.019
BH,115,2018,0.02
BH,115,2018,0.021
BH,115,2018,0.021
BH,115,2018,0.021
BH,115,2018,0.023
BH,115,2018,0.023
BH,115,2018,0.026
BH,115,2018,0.028
BH,115,2019,0.012
BH,115,2019,0.016
BH,115,2019,0.018
BH,115,2019,0.02
BH,115,2019,0.023
BH,115,2019,0.023
BH,115,2019,0.025
BH,115,2020,0.013
BH,115,2020,0.017
BH,115,2020,0.023
BH,115,2020,0.025
BH,116,2000,0.011
BH,116,2000,0.017
BH,116,2000,0.023
BH,116,2001,0.022
BH,116,2001,0.022
BH,116,2001,0.023
BH,116,2001,0.024
BH,116,2001,0.025
BH,116,2001,0.025
BH,116,2002,0.011
BH,116,2002,0.017
BH,116,2002,0.023
BH,116,2002,0.031
BH,116,2003,0.009
BH,116,2003,0.023
BH,116,2004,0.017
BH,116,2004,0.022
BH,116,2004,0.05
BH,116,2005,0.022
BH,116,2005,0.023
BH,116,2005,0.025
BH,116,2005,0.026
BH,116,2005,0.028
BH,116,2005,0.028
BH,116,2005,0.029
BH,116,2006,0
BH,116,2007,0.018
BH,116,2007,0.02
BH,116,2007,0.022
BH,116,2007,0.03
BH,116,2008,0.019
BH,116,2008,0.022
BH,116,2008,0.03
BH,116,2008,0.031
BH,116,2009,0.023
BH,116,2009,0.024
BH,116,2009,0.026
BH,116,2010,0.015
BH,116,2011,0.014
BH,116,2011,0.017
BH,116,2011,0.023
BH,116,2011,0.041
BH,116,2012,0.02
BH,116,2012,0.021
BH,116,2012,0.022
BH,116,2013,0.021
BH,116,2013,0.021
BH,116,2013,0.028
BH,116,2014,0.021
BH,116,2014,0.022
BH,116,2014,0.024
BH,116,2014,0.029
BH,116,2015,0.012
BH,116,2015,0.024
BH,116,2016,0.014
BH,116,2016,0.021
BH,116,2016,0.023
BH,116,2016,0.031
BH,116,2016,0.032
BH,116,2016,0.032
BH,116,2017,0.039
BH,116,2017,0.042
BH,116,2017,0.046
BH,116,2018,0.026
BH,116,2019,0
BH,116,2020,0
BH,117,2015,0.014
BH,117,2015,0.017
BH,117,2015,0.021
BH,117,2015,0.022
BH,117,2015,0.022
BH,117,2015,0.022
BH,117,2015,0.024
BH,117,2015,0.025
BH,117,2015,0.042
BH,117,2016,0.006
BH,117,2016,0.016
BH,117,2016,0.018
BH,117,2017,0.005
BH,117,2017,0.012
BH,117,2017,0.014
BH,117,2017,0.019
BH,117,2017,0.035
BH,117,2017,0.036
BH,117,2018,0.017
BH,117,2018,0.022
BH,117,2018,0.024
BH,117,2018,0.027
BH,117,2018,0.031
BH,117,2019,0.006
BH,117,2019,0.013
BH,117,2020,0.01
BH,117,2020,0.015
BH,117,2020,0.018
BH,118,2000,0.015
BH,118,2001,0.015
BH,118,2001,0.015
BH,118,2001,0.023
BH,118,2001,0.023
BH,118,2001,0.023
BH,118,2001,0.024
BH,118,2001,0.025
BH,118,2001,0.028
BH,118,2001,0.032
BH,118,2001,0.056
BH,118,2001,0.061
BH,118,2002,0.018
BH,118,2002,0.023
BH,118,2002,0.025
BH,118,2002,0.027
BH,118,2003,0.025
BH,118,2004,0
BH,118,2005,0.013
BH,118,2005,0.02
BH,118,2005,0.021
BH,118,2005,0.021
BH,118,2005,0.027
BH,118,2005,0.028
BH,118,2005,0.028
BH,118,2005,0.029
BH,118,2005,0.032
BH,118,2005,0.032
BH,118,2006,0.017
BH,118,2006,0.02
BH,118,2007,0.007
BH,118,2007,0.022
BH,118,2007,0.025
BH,118,2007,0.026
BH,118,2007,0.029
BH,118,2008,0
BH,118,2009,0.02
BH,118,2009,0.022
BH,118,2009,0.024
BH,118,2009,0.025
BH,118,2009,0.028
BH,118,2009,0.029
BH,118,2010,0
BH,118,2011,0.014
BH,118,2011,0.021
BH,118,2012,0.019
BH,118,2012,0.019
BH,118,2012,0.021
BH,118,2012,0.022
BH,118,2012,0.023
BH,118,2012,0.041
BH,118,2013,0.026
BH,118,2014,0
BH,118,2015,0.024
BH,118,2015,0.025
BH,118,2015,0.032
BH,118,2016,0.017
BH,118,2016,0.019
BH,118,2016,0.02
BH,118,2016,0.023
BH,118,2017,0.017
BH,118,2017,0.019
BH,118,2017,0.022
BH,118,2017,0.044
BH,118,2018,0.016
BH,118,2019,0.012
BH,118,2019,0.012
BH,118,2019,0.013
BH,118,2019,0.018
BH,118,2019,0.021
BH,118,2020,0.021
BH,119,2000,0.021
BH,119,2000,0.028
BH,119,2001,0.021
BH,119,2001,0.023
BH,119,2001,0.026
BH,119,2001,0.04
BH,119,2001,0.065
BH,119,2002,0.02
BH,119,2002,0.022
BH,119,2002,0.024
BH,119,2002,0.026
BH,119,2002,0.027
BH,119,2002,0.03
BH,119,2002,0.034
BH,119,2003,0
BH,119,2004,0.05
BH,119,2005,0.02
BH,119,2005,0.025
BH,119,2005,0.027
BH,119,2005,0.028
BH,119,2005,0.033
BH,119,2005,0.033
BH,119,2005,0.036
BH,119,2005,0.071
BH,119,2006,0.022
BH,119,2006,0.027
BH,119,2006,0.039
BH,119,2006,0.042
BH,119,2007,0.029
BH,119,2007,0.032
BH,119,2007,0.036
BH,119,2008,0.015
BH,119,2008,0.035
BH,119,2008,0.049
BH,119,2009,0.018
BH,119,2009,0.043
BH,119,2009,0.047
BH,119,2010,0
BH,119,2011,0.031
BH,119,2011,0.063
BH,119,2012,0.03
BH,119,2012,0.047
BH,119,2012,0.069
BH,119,2013,0.025
BH,119,2013,0.031
BH,119,2013,0.037
BH,119,2014,0.028
BH,119,2015,0.018
BH,119,2015,0.021
BH,119,2015,0.025
BH,119,2015,0.028
BH,119,2015,0.032
BH,119,2015,0.033
BH,119,2015,0.033
BH,119,2015,0.035
BH,119,2015,0.036
BH,119,2015,0.046
BH,119,2016,0.021
BH,119,2016,0.027
BH,119,2017,0.024
BH,119,2017,0.031
BH,119,2017,0.031
BH,119,2017,0.036
BH,119,2018,0.016
BH,119,2018,0.023
BH,119,2018,0.033
BH,119,2018,0.037
BH,119,2018,0.039
BH,119,2018,0.041
BH,119,2019,0.014
BH,119,2019,0.042
BH,119,2019,0.05
BH,119,2019,0.055
BH,119,2020,0.032
BH,120,2000,0.047
BH,120,2001,0.028
BH,120,2001,0.03
BH,120,2001,0.033
BH,120,2001,0.041
BH,120,2002,0.031
BH,120,2002,0.033
BH,120,2002,0.042
BH,120,2003,0.053
BH,120,2004,0.026
BH,120,2004,0.031
BH,120,2004,0.033
BH,120,2004,0.049
BH,120,2005,0.018
BH,120,2005,0.022
BH,120,2005,0.031
BH,120,2005,0.032
BH,120,2005,0.037
BH,120,2005,0.048
BH,120,2005,0.064
BH,120,2006,0.017
BH,120,2007,0.027
BH,120,2007,0.029
BH,120,2007,0.03
BH,120,2007,0.036
BH,120,2008,0.028
BH,120,2009,0
BH,120,2010,0.021
BH,120,2010,0.021
BH,120,2010,0.024
BH,120,2010,0.024
BH,120,2010,0.027
BH,120,2010,0.03
BH,120,2010,0.04
BH,120,2011,0.026
BH,120,2011,0.028
BH,120,2011,0.037
BH,120,2012,0.031
BH,120,2012,0.033
BH,120,2013,0
BH,120,2014,0.019
BH,120,2014,0.021
BH,120,2014,0.029
BH,120,2014,0.036
BH,120,2014,0.04
BH,120,2015,0.015
BH,120,2015,0.021
BH,120,2015,0.024
BH,120,2015,0.026
BH,120,2015,0.029
BH,120,2015,0.034
BH,120,2015,0.039
BH,120,2016,0
BH,120,2017,0.015
BH,120,2017,0.018
BH,120,2017,0.024
BH,120,2017,0.025
BH,120,2017,0.027
BH,120,2017,0.028
BH,120,2018,0.024
BH,120,2018,0.028
BH,120,2019,0
BH,120,2020,0.017
BH,120,2020,0.025
BH,120,2020,0.025
BH,120,2020,0.025
BH,120,2020,0.027
BH,120,2020,0.031
BH,120,2020,0.042
BH,121,2000,0.027
BH,121,2000,0.035
BH,121,2000,0.038
BH,121,2000,0.039
BH,121,2001,0.021
BH,121,2001,0.038
BH,121,2001,0.044
BH,121,2002,0.012
BH,121,2002,0.018
BH,121,2002,0.024
BH,121,2002,0.027
BH,121,2002,0.035
BH,121,2002,0.044
BH,121,2003,0.019
BH,121,2003,0.024
BH,121,2003,0.025
BH,121,2003,0.032
BH,121,2003,0.038
BH,121,2004,0.027
BH,121,2004,0.034
BH,121,2004,0.042
BH,121,2004,0.043
BH,121,2005,0.02
BH,121,2005,0.025
BH,121,2005,0.027
BH,121,2005,0.028
BH,121,2005,0.028
BH,121,2005,0.031
BH,121,2005,0.032
BH,121,2005,0.034
BH,121,2005,0.037
BH,121,2006,0.014
BH,121,2006,0.026
BH,121,2006,0.029
BH,121,2006,0.044
BH,121,2007,0.022
BH,121,2007,0.024
BH,121,2007,0.027
BH,121,2007,0.029
BH,121,2007,0.032
BH,121,2007,0.036
BH,121,2007,0.041
BH,121,2007,0.042
BH,121,2007,0.047
BH,121,2007,0.092
BH,121,2008,0.015
BH,121,2008,0.028
BH,121,2008,0.032
BH,121,2008,0.033
BH,121,2008,0.036
BH,121,2008,0.064
BH,121,2009,0.023
BH,121,2009,0.025
BH,121,2009,0.027
BH,121,2010,0.025
BH,121,2010,0.03
BH,121,2011,0.023
BH,121,2011,0.026
BH,121,2011,0.029
BH,121,2011,0.03
BH,121,2011,0.031
BH,121,2011,0.042
BH,121,2011,0.044
BH,121,2011,0.055
BH,121,2011,0.062
BH,121,2011,0.068
BH,121,2012,0.024
BH,121,2012,0.029
BH,121,2012,0.034
BH,121,2012,0.036
BH,121,2012,0.042
BH,121,2012,0.065
BH,121,2013,0.023
BH,121,2013,0.027
BH,121,2013,0.03
BH,121,2013,0.054
BH,121,2014,0.029
BH,121,2014,0.04
BH,121,2014,0.043
BH,121,2015,0.032
BH,121,2015,0.045
BH,121,2016,0.028
BH,121,2016,0.034
BH,121,2017,0.041
BH,121,2018,0.02
BH,121,2018,0.032
BH,121,2018,0.032
BH,121,2018,0.046
BH,121,2019,0.021
BH,121,2019,0.027
BH,121,2019,0.028
BH,121,2019,0.04
BH,121,2019,0.054
BH,121,2020,0.027
BH,121,2020,0.029
BH,121,2020,0.029
BH,121,2020,0.033
BH,121,2020,0.036
BH,121,2020,0.042
BH,121,2020,0.045
BH,121,2020,0.048
BH,121,2020,0.064
BH,122,2000,0.02
BH,122,2000,0.021
BH,122,2000,0.023
BH,122,2000,0.024
BH,122,2000,0.034
BH,122,2001,0.025
BH,122,2002,0.023
BH,122,2002,0.026
BH,122,2003,0.023
BH,122,2003,0.029
BH,122,2003,0.034
BH,122,2003,0.059
BH,122,2004,0.02
BH,122,2004,0.022
BH,122,2004,0.024
BH,122,2004,0.027
BH,122,2004,0.029
BH,122,2004,0.031
BH,122,2004,0.036
BH,122,2004,0.042
BH,122,2005,0.013
BH,122,2005,0.018
BH,122,2005,0.024
BH,122,2005,0.031
BH,122,2006,0.018
BH,122,2006,0.019
BH,122,2006,0.023
BH,122,2007,0.017
BH,122,2007,0.028
BH,122,2007,0.028
BH,122,2007,0.029
BH,122,2008,0.014
BH,122,2008,0.022
BH,122,2008,0.028
BH,122,2008,0.031
BH,122,2008,0.034
BH,122,2008,0.037
BH,122,2009,0.021
BH,122,2009,0.023
BH,122,2009,0.026
BH,122,2009,0.028
BH,122,2009,0.031
BH,122,2009,0.033
BH,122,2010,0.034
BH,122,2011,0.018
BH,122,2011,0.021
BH,122,2011,0.031
BH,122,2011,0.036
BH,122,2012,0
BH,122,2013,0.018
BH,122,2013,0.031
BH,122,2014,0.012
BH,122,2015,0.006
BH,122,2015,0.011
BH,122,2015,0.014
BH,122,2015,0.014
BH,122,2015,0.015
BH,122,2015,0.016
BH,122,2015,0.017
BH,122,2015,0.021
BH,122,2015,0.025
BH,122,2015,0.026
BH,122,2015,0.029
BH,122,2015,0.034
BH,122,2016,0.013
BH,122,2016,0.015
BH,122,2016,0.015
